Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,Stimulus,Answer,t_Stop,Stop,NoGo_Feedback
232,1658741525007,25/07/2022 09:32:05,1658741524980,1,25/07/2022 10:32:04,92270,31,task-ai5n,,23275882,p002,6832167,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - Before Caffeine ,8,task full,task full,61,1,1,Screen 1,button,continue_keyboard,3045.5,,,,,0,1,0,,,,,,end,,,,,
233,1658741528002,25/07/2022 09:32:08,1658741527977,1,25/07/2022 10:32:07,92270,31,task-ai5n,,23275882,p002,6832167,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - Before Caffeine ,8,task full,task full,61,1,2,Screen 2,button,continue_keyboard,2993,,,,,0,1,0,,,,,,end,,,,,
234,1658741528063,25/07/2022 09:32:08,1658741527984,1,25/07/2022 10:32:07,92270,31,task-ai5n,,23275882,p002,6832167,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - Before Caffeine ,8,task full,,,END TASK,,,,,244651,,,,,0,1,0,,,,,,,,,,,
1,1658741333985,25/07/2022 09:28:53,1658741333917,1,25/07/2022 10:28:53,92270,31,task-ai5n,,23275892,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - Before Caffeine ,8,task full,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,,,
2,1658741364031,25/07/2022 09:29:24,1658741363972,1,25/07/2022 10:29:23,92270,31,task-ai5n,,23275892,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - Before Caffeine ,8,task full,task full,1,1,1,Screen 1,Zone1,timelimit_screen,29999.119000000002,,,,,0,1,0,,,1,,,instructions,,,,,
3,1658741364288,25/07/2022 09:29:24,1658741364237,1,25/07/2022 10:29:24,92270,31,task-ai5n,,23275892,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - Before Caffeine ,8,task full,task full,2,1,1,Screen 1,advancementZone,continue_keyboard,258,,,,,0,1,0,,,,,,practice instructions,,,,,
4,1658741365295,25/07/2022 09:29:25,1658741365216,1,25/07/2022 10:29:25,92270,31,task-ai5n,,23275892,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - Before Caffeine ,8,task full,task full,42,1,1,Screen 1,button,timelimit_screen,999.9599999999991,,,,,0,1,0,,,1,,1,taskGo,Left_go.png,Left,150,Left_go.png,NoGo
5,1658741366250,25/07/2022 09:29:26,1658741366215,1,25/07/2022 10:29:26,92270,31,task-ai5n,,23275892,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - Before Caffeine ,8,task full,task full,42,1,2,Screen 2,button,timelimit_screen,999.9520000000011,,,,,0,1,0,,,1,,1,taskGo,Left_go.png,Left,150,Left_go.png,NoGo
6,1658741367034,25/07/2022 09:29:27,1658741367001,1,25/07/2022 10:29:27,92270,31,task-ai5n,,23275892,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - Before Caffeine ,8,task full,task full,42,1,3,TEST,Zone1,response_keyboard_single,775.6000000005588,,,Left,1,1,0,0,,,,,1,taskGo,Left_go.png,Left,150,Left_go.png,NoGo
7,1658741367600,25/07/2022 09:29:27,1658741367565,1,25/07/2022 10:29:27,92270,31,task-ai5n,,23275892,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - Before Caffeine ,8,task full,task full,42,1,6,IsTrue,button,timelimit_screen,199.9519999999975,,,,,0,1,0,,,1,,1,taskGo,Left_go.png,Left,150,Left_go.png,NoGo
8,1658741368598,25/07/2022 09:29:28,1658741368565,1,25/07/2022 10:29:28,92270,31,task-ai5n,,23275892,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - Before Caffeine ,8,task full,task full,45,2,1,Screen 1,button,timelimit_screen,1000.0240000000049,,,,,0,1,0,,,1,,1,taskGo,Right_go.png,Right,200,Right_go.png,NoGo
9,1658741369593,25/07/2022 09:29:29,1658741369565,1,25/07/2022 10:29:29,92270,31,task-ai5n,,23275892,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - Before Caffeine ,8,task full,task full,45,2,2,Screen 2,button,timelimit_screen,999.9459999999963,,,,,0,1,0,,,1,,1,taskGo,Right_go.png,Right,200,Right_go.png,NoGo
10,1658741369987,25/07/2022 09:29:29,1658741369967,1,25/07/2022 10:29:29,92270,31,task-ai5n,,23275892,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - Before Caffeine ,8,task full,task full,45,2,3,TEST,Zone2,response_keyboard_single,393.40000000037253,,,Right,1,1,0,0,,,,,1,taskGo,Right_go.png,Right,200,Right_go.png,NoGo
11,1658741370998,25/07/2022 09:29:30,1658741370965,1,25/07/2022 10:29:30,92270,31,task-ai5n,,23275892,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - Before Caffeine ,8,task full,task full,45,2,6,IsTrue,button,timelimit_screen,199.98800000000483,,,,,0,1,0,,,1,,1,taskGo,Right_go.png,Right,200,Right_go.png,NoGo
12,1658741371996,25/07/2022 09:29:31,1658741371965,1,25/07/2022 10:29:31,92270,31,task-ai5n,,23275892,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - Before Caffeine ,8,task full,task full,32,1,1,Screen 1,button,timelimit_screen,999.8669999999984,,,,,0,1,0,,,1,,1,taskStop,Right_go.png,NoGo,150,Right_nogo.png,IsTrue
13,1658741372998,25/07/2022 09:29:32,1658741372965,1,25/07/2022 10:29:32,92270,31,task-ai5n,,23275892,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - Before Caffeine ,8,task full,task full,32,1,2,Screen 2,button,timelimit_screen,1000.0650000000023,,,,,0,1,0,,,1,,1,taskStop,Right_go.png,NoGo,150,Right_nogo.png,IsTrue
14,1658741374151,25/07/2022 09:29:34,1658741374117,1,25/07/2022 10:29:34,92270,31,task-ai5n,,23275892,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - Before Caffeine ,8,task full,task full,32,1,3,TEST,gosignal,gonogo,1149.926999999996,,,NoGo,,1,0,0,,,,,1,taskStop,Right_go.png,NoGo,150,Right_nogo.png,IsTrue
15,1658741374345,25/07/2022 09:29:34,1658741374314,1,25/07/2022 10:29:34,92270,31,task-ai5n,,23275892,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - Before Caffeine ,8,task full,task full,32,1,6,IsTrue,button,timelimit_screen,199.96100000000297,,,,,0,1,0,,,1,,1,taskStop,Right_go.png,NoGo,150,Right_nogo.png,IsTrue
16,1658741375355,25/07/2022 09:29:35,1658741375315,1,25/07/2022 10:29:35,92270,31,task-ai5n,,23275892,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - Before Caffeine ,8,task full,task full,55,2,1,Screen 1,button,timelimit_screen,1000.0319999999992,,,,,0,1,0,,,1,,1,taskStop,Right_go.png,NoGo,200,Right_nogo.png,IsTrue
17,1658741376349,25/07/2022 09:29:36,1658741376315,1,25/07/2022 10:29:36,92270,31,task-ai5n,,23275892,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - Before Caffeine ,8,task full,task full,55,2,2,Screen 2,button,timelimit_screen,999.9680000000008,,,,,0,1,0,,,1,,1,taskStop,Right_go.png,NoGo,200,Right_nogo.png,IsTrue
18,1658741377534,25/07/2022 09:29:37,1658741377515,1,25/07/2022 10:29:37,92270,31,task-ai5n,,23275892,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - Before Caffeine ,8,task full,task full,55,2,3,TEST,gosignal,gonogo,1199.9599999999991,,,NoGo,,1,0,0,,,,,1,taskStop,Right_go.png,NoGo,200,Right_nogo.png,IsTrue
19,1658741377740,25/07/2022 09:29:37,1658741377714,1,25/07/2022 10:29:37,92270,31,task-ai5n,,23275892,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - Before Caffeine ,8,task full,task full,55,2,6,IsTrue,button,timelimit_screen,199.9609999999957,,,,,0,1,0,,,1,,1,taskStop,Right_go.png,NoGo,200,Right_nogo.png,IsTrue
20,1658741378749,25/07/2022 09:29:38,1658741378715,1,25/07/2022 10:29:38,92270,31,task-ai5n,,23275892,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - Before Caffeine ,8,task full,task full,58,3,1,Screen 1,button,timelimit_screen,999.9780000000028,,,,,0,1,0,,,1,,1,taskGo,Left_go.png,Left,150,Left_go.png,NoGo
21,1658741379737,25/07/2022 09:29:39,1658741379714,1,25/07/2022 10:29:39,92270,31,task-ai5n,,23275892,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - Before Caffeine ,8,task full,task full,58,3,2,Screen 2,button,timelimit_screen,999.9830000000002,,,,,0,1,0,,,1,,1,taskGo,Left_go.png,Left,150,Left_go.png,NoGo
22,1658741380200,25/07/2022 09:29:40,1658741380168,1,25/07/2022 10:29:40,92270,31,task-ai5n,,23275892,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - Before Caffeine ,8,task full,task full,58,3,3,TEST,Zone1,response_keyboard_single,441.09999999962747,,,Left,1,1,0,0,,,,,1,taskGo,Left_go.png,Left,150,Left_go.png,NoGo
23,1658741381088,25/07/2022 09:29:41,1658741381064,1,25/07/2022 10:29:41,92270,31,task-ai5n,,23275892,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - Before Caffeine ,8,task full,task full,58,3,6,IsTrue,button,timelimit_screen,199.98800000000483,,,,,0,1,0,,,1,,1,taskGo,Left_go.png,Left,150,Left_go.png,NoGo
24,1658741382098,25/07/2022 09:29:42,1658741382064,1,25/07/2022 10:29:42,92270,31,task-ai5n,,23275892,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - Before Caffeine ,8,task full,task full,48,3,1,Screen 1,button,timelimit_screen,999.9700000000012,,,,,0,1,0,,,1,,1,taskStop,Right_go.png,NoGo,150,Right_nogo.png,IsTrue
25,1658741383094,25/07/2022 09:29:43,1658741383064,1,25/07/2022 10:29:43,92270,31,task-ai5n,,23275892,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - Before Caffeine ,8,task full,task full,48,3,2,Screen 2,button,timelimit_screen,999.9439999999959,,,,,0,1,0,,,1,,1,taskStop,Right_go.png,NoGo,150,Right_nogo.png,IsTrue
26,1658741384248,25/07/2022 09:29:44,1658741384214,1,25/07/2022 10:29:44,92270,31,task-ai5n,,23275892,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - Before Caffeine ,8,task full,task full,48,3,3,TEST,gosignal,gonogo,1149.9709999999977,,,NoGo,,1,0,0,,,,,1,taskStop,Right_go.png,NoGo,150,Right_nogo.png,IsTrue
27,1658741384447,25/07/2022 09:29:44,1658741384414,1,25/07/2022 10:29:44,92270,31,task-ai5n,,23275892,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - Before Caffeine ,8,task full,task full,48,3,6,IsTrue,button,timelimit_screen,199.98099999999977,,,,,0,1,0,,,1,,1,taskStop,Right_go.png,NoGo,150,Right_nogo.png,IsTrue
28,1658741385442,25/07/2022 09:29:45,1658741385414,1,25/07/2022 10:29:45,92270,31,task-ai5n,,23275892,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - Before Caffeine ,8,task full,task full,30,4,1,Screen 1,button,timelimit_screen,1000.0120000000024,,,,,0,1,0,,,1,,1,taskGo,Right_go.png,Right,150,Right_go.png,NoGo
29,1658741386446,25/07/2022 09:29:46,1658741386414,1,25/07/2022 10:29:46,92270,31,task-ai5n,,23275892,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - Before Caffeine ,8,task full,task full,30,4,2,Screen 2,button,timelimit_screen,999.948000000004,,,,,0,1,0,,,1,,1,taskGo,Right_go.png,Right,150,Right_go.png,NoGo
30,1658741386938,25/07/2022 09:29:46,1658741386911,1,25/07/2022 10:29:46,92270,31,task-ai5n,,23275892,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - Before Caffeine ,8,task full,task full,30,4,3,TEST,Zone2,response_keyboard_single,486.20000000018626,,,Right,1,1,0,0,,,,,1,taskGo,Right_go.png,Right,150,Right_go.png,NoGo
31,1658741387799,25/07/2022 09:29:47,1658741387764,1,25/07/2022 10:29:47,92270,31,task-ai5n,,23275892,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - Before Caffeine ,8,task full,task full,30,4,6,IsTrue,button,timelimit_screen,200.01400000000285,,,,,0,1,0,,,1,,1,taskGo,Right_go.png,Right,150,Right_go.png,NoGo
32,1658741388800,25/07/2022 09:29:48,1658741388764,1,25/07/2022 10:29:48,92270,31,task-ai5n,,23275892,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - Before Caffeine ,8,task full,task full,17,5,1,Screen 1,button,timelimit_screen,999.6489999999976,,,,,0,1,0,,,1,,1,taskGo,Left_go.png,Left,200,Left_go.png,NoGo
33,1658741389811,25/07/2022 09:29:49,1658741389764,1,25/07/2022 10:29:49,92270,31,task-ai5n,,23275892,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - Before Caffeine ,8,task full,task full,17,5,2,Screen 2,button,timelimit_screen,1000.2860000000001,,,,,0,1,0,,,1,,1,taskGo,Left_go.png,Left,200,Left_go.png,NoGo
34,1658741390304,25/07/2022 09:29:50,1658741390270,1,25/07/2022 10:29:50,92270,31,task-ai5n,,23275892,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - Before Caffeine ,8,task full,task full,17,5,3,TEST,Zone1,response_keyboard_single,498.20000000018626,,,Left,1,1,0,0,,,,,1,taskGo,Left_go.png,Left,200,Left_go.png,NoGo
35,1658741391194,25/07/2022 09:29:51,1658741391164,1,25/07/2022 10:29:51,92270,31,task-ai5n,,23275892,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - Before Caffeine ,8,task full,task full,17,5,6,IsTrue,button,timelimit_screen,200.0309999999954,,,,,0,1,0,,,1,,1,taskGo,Left_go.png,Left,200,Left_go.png,NoGo
36,1658741393912,25/07/2022 09:29:53,1658741393879,1,25/07/2022 10:29:53,92270,31,task-ai5n,,23275892,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - Before Caffeine ,8,task full,task full,11,1,1,Screen 1,button,continue_keyboard,2704.7000000001863,,,,,0,1,0,,,,,,practice end,,,,,
37,1658741410166,25/07/2022 09:30:10,1658741410128,1,25/07/2022 10:30:10,92270,31,task-ai5n,,23275892,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - Before Caffeine ,8,task full,task full,12,1,1,Screen 1,advancementZone,continue_keyboard,16238.399999999441,,,,,0,1,0,,,,,,task instructions,,,,,
38,1658741411148,25/07/2022 09:30:11,1658741411115,1,25/07/2022 10:30:11,92270,31,task-ai5n,,23275892,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - Before Caffeine ,8,task full,task full,15,4,1,Screen 1,button,timelimit_screen,999.9709999999905,,,,,0,1,0,,,1,,1,taskStop,Right_go.png,NoGo,200,Right_nogo.png,IsTrue
39,1658741412142,25/07/2022 09:30:12,1658741412114,1,25/07/2022 10:30:12,92270,31,task-ai5n,,23275892,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - Before Caffeine ,8,task full,task full,15,4,2,Screen 2,button,timelimit_screen,999.9750000000058,,,,,0,1,0,,,1,,1,taskStop,Right_go.png,NoGo,200,Right_nogo.png,IsTrue
40,1658741413354,25/07/2022 09:30:13,1658741413315,1,25/07/2022 10:30:13,92270,31,task-ai5n,,23275892,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - Before Caffeine ,8,task full,task full,15,4,3,TEST,gosignal,gonogo,1199.9599999999919,,,NoGo,,1,0,0,,,,,1,taskStop,Right_go.png,NoGo,200,Right_nogo.png,IsTrue
41,1658741413545,25/07/2022 09:30:13,1658741413514,1,25/07/2022 10:30:13,92270,31,task-ai5n,,23275892,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - Before Caffeine ,8,task full,task full,15,4,6,IsTrue,button,timelimit_screen,199.96500000001106,,,,,0,1,0,,,1,,1,taskStop,Right_go.png,NoGo,200,Right_nogo.png,IsTrue
42,1658741414545,25/07/2022 09:30:14,1658741414515,1,25/07/2022 10:30:14,92270,31,task-ai5n,,23275892,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - Before Caffeine ,8,task full,task full,47,5,1,Screen 1,button,timelimit_screen,999.6389999999956,,,,,0,1,0,,,1,,1,taskStop,Right_go.png,NoGo,200,Right_nogo.png,IsTrue
43,1658741415547,25/07/2022 09:30:15,1658741415513,1,25/07/2022 10:30:15,92270,31,task-ai5n,,23275892,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - Before Caffeine ,8,task full,task full,47,5,2,Screen 2,button,timelimit_screen,1000.1849999999977,,,,,0,1,0,,,1,,1,taskStop,Right_go.png,NoGo,200,Right_nogo.png,IsTrue
44,1658741416744,25/07/2022 09:30:16,1658741416714,1,25/07/2022 10:30:16,92270,31,task-ai5n,,23275892,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - Before Caffeine ,8,task full,task full,47,5,3,TEST,gosignal,gonogo,1200.0850000000064,,,NoGo,,1,0,0,,,,,1,taskStop,Right_go.png,NoGo,200,Right_nogo.png,IsTrue
45,1658741416947,25/07/2022 09:30:16,1658741416914,1,25/07/2022 10:30:16,92270,31,task-ai5n,,23275892,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - Before Caffeine ,8,task full,task full,47,5,6,IsTrue,button,timelimit_screen,199.86599999999453,,,,,0,1,0,,,1,,1,taskStop,Right_go.png,NoGo,200,Right_nogo.png,IsTrue
46,1658741417947,25/07/2022 09:30:17,1658741417914,1,25/07/2022 10:30:17,92270,31,task-ai5n,,23275892,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - Before Caffeine ,8,task full,task full,50,6,1,Screen 1,button,timelimit_screen,999.9459999999963,,,,,0,1,0,,,1,,1,taskGo,Left_go.png,Left,150,Left_go.png,NoGo
47,1658741418946,25/07/2022 09:30:18,1658741418914,1,25/07/2022 10:30:18,92270,31,task-ai5n,,23275892,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - Before Caffeine ,8,task full,task full,50,6,2,Screen 2,button,timelimit_screen,1000.1140000000014,,,,,0,1,0,,,1,,1,taskGo,Left_go.png,Left,150,Left_go.png,NoGo
48,1658741419554,25/07/2022 09:30:19,1658741419520,1,25/07/2022 10:30:19,92270,31,task-ai5n,,23275892,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - Before Caffeine ,8,task full,task full,50,6,3,TEST,Zone1,response_keyboard_single,598,,,Left,1,1,0,0,,,,,1,taskGo,Left_go.png,Left,150,Left_go.png,NoGo
49,1658741420290,25/07/2022 09:30:20,1658741420263,1,25/07/2022 10:30:20,92270,31,task-ai5n,,23275892,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - Before Caffeine ,8,task full,task full,50,6,6,IsTrue,button,timelimit_screen,199.9880000000121,,,,,0,1,0,,,1,,1,taskGo,Left_go.png,Left,150,Left_go.png,NoGo
50,1658741421296,25/07/2022 09:30:21,1658741421264,1,25/07/2022 10:30:21,92270,31,task-ai5n,,23275892,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - Before Caffeine ,8,task full,task full,29,7,1,Screen 1,button,timelimit_screen,999.9519999999902,,,,,0,1,0,,,1,,1,taskGo,Right_go.png,Right,200,Right_go.png,NoGo
51,1658741422296,25/07/2022 09:30:22,1658741422264,1,25/07/2022 10:30:22,92270,31,task-ai5n,,23275892,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - Before Caffeine ,8,task full,task full,29,7,2,Screen 2,button,timelimit_screen,1000.023000000001,,,,,0,1,0,,,1,,1,taskGo,Right_go.png,Right,200,Right_go.png,NoGo
52,1658741423050,25/07/2022 09:30:23,1658741423016,1,25/07/2022 10:30:23,92270,31,task-ai5n,,23275892,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - Before Caffeine ,8,task full,task full,29,7,3,TEST,Zone2,response_keyboard_single,743.6999999992549,,,Right,1,1,0,0,,,,,1,taskGo,Right_go.png,Right,200,Right_go.png,NoGo
53,1658741423697,25/07/2022 09:30:23,1658741423664,1,25/07/2022 10:30:23,92270,31,task-ai5n,,23275892,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - Before Caffeine ,8,task full,task full,29,7,6,IsTrue,button,timelimit_screen,200.03800000000047,,,,,0,1,0,,,1,,1,taskGo,Right_go.png,Right,200,Right_go.png,NoGo
54,1658741424699,25/07/2022 09:30:24,1658741424664,1,25/07/2022 10:30:24,92270,31,task-ai5n,,23275892,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - Before Caffeine ,8,task full,task full,8,8,1,Screen 1,button,timelimit_screen,999.9570000000094,,,,,0,1,0,,,1,,1,taskGo,Left_go.png,Left,150,Left_go.png,NoGo
55,1658741425705,25/07/2022 09:30:25,1658741425664,1,25/07/2022 10:30:25,92270,31,task-ai5n,,23275892,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - Before Caffeine ,8,task full,task full,8,8,2,Screen 2,button,timelimit_screen,999.9729999999981,,,,,0,1,0,,,1,,1,taskGo,Left_go.png,Left,150,Left_go.png,NoGo
56,1658741426325,25/07/2022 09:30:26,1658741426296,1,25/07/2022 10:30:26,92270,31,task-ai5n,,23275892,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - Before Caffeine ,8,task full,task full,8,8,3,TEST,Zone1,response_keyboard_single,623.9000000003725,,,Left,1,1,0,0,,,,,1,taskGo,Left_go.png,Left,150,Left_go.png,NoGo
57,1658741427045,25/07/2022 09:30:27,1658741427014,1,25/07/2022 10:30:27,92270,31,task-ai5n,,23275892,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - Before Caffeine ,8,task full,task full,8,8,6,IsTrue,button,timelimit_screen,200.16300000000047,,,,,0,1,0,,,1,,1,taskGo,Left_go.png,Left,150,Left_go.png,NoGo
58,1658741428048,25/07/2022 09:30:28,1658741428014,1,25/07/2022 10:30:28,92270,31,task-ai5n,,23275892,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - Before Caffeine ,8,task full,task full,25,9,1,Screen 1,button,timelimit_screen,999.9649999999965,,,,,0,1,0,,,1,,1,taskGo,Left_go.png,Left,200,Left_go.png,NoGo
59,1658741429045,25/07/2022 09:30:29,1658741429014,1,25/07/2022 10:30:29,92270,31,task-ai5n,,23275892,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - Before Caffeine ,8,task full,task full,25,9,2,Screen 2,button,timelimit_screen,999.9570000000094,,,,,0,1,0,,,1,,1,taskGo,Left_go.png,Left,200,Left_go.png,NoGo
