Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,Stimulus,Answer,t_Stop,Stop,NoGo_Feedback
225,1659090719298,29/07/2022 10:31:59,1659090719271,1,29/07/2022 11:31:59,92270,33,task-1njw,,23366056,p011,6832175,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1920x1080,1920x1080,,Stop Signal Delay - After Caffeine ,7,task full ,task full ,25,28,6,IsTrue,button,timelimit_screen,199.98399999999674,,,,,0,1,0,,,1,,1,taskGo,Left_go.png,Left,200,Left_go.png,NoGo
226,1659090720296,29/07/2022 10:32:00,1659090720271,1,29/07/2022 11:32:00,92270,33,task-1njw,,23366056,p011,6832175,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1920x1080,1920x1080,,Stop Signal Delay - After Caffeine ,7,task full ,task full ,55,28,1,Screen 1,button,timelimit_screen,999.6900000000023,,,,,0,1,0,,,1,,1,taskStop,Right_go.png,NoGo,200,Right_nogo.png,IsTrue
227,1659090721295,29/07/2022 10:32:01,1659090721270,1,29/07/2022 11:32:01,92270,33,task-1njw,,23366056,p011,6832175,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1920x1080,1920x1080,,Stop Signal Delay - After Caffeine ,7,task full ,task full ,55,28,2,Screen 2,button,timelimit_screen,1000.244000000006,,,,,0,1,0,,,1,,1,taskStop,Right_go.png,NoGo,200,Right_nogo.png,IsTrue
228,1659090722507,29/07/2022 10:32:02,1659090722471,1,29/07/2022 11:32:02,92270,33,task-1njw,,23366056,p011,6832175,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1920x1080,1920x1080,,Stop Signal Delay - After Caffeine ,7,task full ,task full ,55,28,3,TEST,gosignal,gonogo,1199.9649999999965,,,NoGo,,1,0,0,,,,,1,taskStop,Right_go.png,NoGo,200,Right_nogo.png,IsTrue
229,1659090722702,29/07/2022 10:32:02,1659090722670,1,29/07/2022 11:32:02,92270,33,task-1njw,,23366056,p011,6832175,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1920x1080,1920x1080,,Stop Signal Delay - After Caffeine ,7,task full ,task full ,55,28,6,IsTrue,button,timelimit_screen,200.03099999998813,,,,,0,1,0,,,1,,1,taskStop,Right_go.png,NoGo,200,Right_nogo.png,IsTrue
230,1659090724189,29/07/2022 10:32:04,1659090724159,1,29/07/2022 11:32:04,92270,33,task-1njw,,23366056,p011,6832175,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1920x1080,1920x1080,,Stop Signal Delay - After Caffeine ,7,task full ,task full ,61,1,1,Screen 2,button,continue_keyboard,1484.6000000005588,,,,,0,1,0,,,,,,end,,,,,
231,1659090724235,29/07/2022 10:32:04,1659090724162,1,29/07/2022 11:32:04,92270,33,task-1njw,,23366056,p011,6832175,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1920x1080,1920x1080,,Stop Signal Delay - After Caffeine ,7,task full ,,,END TASK,,,,,196094,,,,,0,1,0,,,,,,,,,,,
1,1659090542549,29/07/2022 10:29:02,1659090542483,1,29/07/2022 11:29:02,92270,33,task-1njw,,23366060,p010,6832177,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1920x1080,1920x1080,,Stop Signal Delay - After Caffeine ,7,task full ,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,,,
2,1659090547515,29/07/2022 10:29:07,1659090547493,1,29/07/2022 11:29:07,92270,33,task-1njw,,23366060,p010,6832177,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1920x1080,1920x1080,,Stop Signal Delay - After Caffeine ,7,task full ,task full ,1,1,1,Screen 1,button,continue_keyboard,4955.100000000559,,,,,0,1,0,,,,,,instructions,,,,,
3,1659090548988,29/07/2022 10:29:08,1659090548966,1,29/07/2022 11:29:08,92270,33,task-1njw,,23366060,p010,6832177,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1920x1080,1920x1080,,Stop Signal Delay - After Caffeine ,7,task full ,task full ,2,1,1,Screen 1,advancementZone,continue_keyboard,1467.0999999996275,,,,,0,1,0,,,,,,practice instructions,,,,,
4,1659090549984,29/07/2022 10:29:09,1659090549953,1,29/07/2022 11:29:09,92270,33,task-1njw,,23366060,p010,6832177,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1920x1080,1920x1080,,Stop Signal Delay - After Caffeine ,7,task full ,task full ,55,1,1,Screen 1,button,timelimit_screen,999.8689999999997,,,,,0,1,0,,,1,,1,taskStop,Right_go.png,NoGo,200,Right_nogo.png,IsTrue
5,1659090550973,29/07/2022 10:29:10,1659090550951,1,29/07/2022 11:29:10,92270,33,task-1njw,,23366060,p010,6832177,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1920x1080,1920x1080,,Stop Signal Delay - After Caffeine ,7,task full ,task full ,55,1,2,Screen 2,button,timelimit_screen,1000.0469999999996,,,,,0,1,0,,,1,,1,taskStop,Right_go.png,NoGo,200,Right_nogo.png,IsTrue
6,1659090551510,29/07/2022 10:29:11,1659090551482,1,29/07/2022 11:29:11,92270,33,task-1njw,,23366060,p010,6832177,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1920x1080,1920x1080,,Stop Signal Delay - After Caffeine ,7,task full ,task full ,55,1,3,TEST,Zone2,response_keyboard_single,519.8999999994412,,,Right,1,0,1,0,,,,,1,taskStop,Right_go.png,NoGo,200,Right_nogo.png,IsTrue
7,1659090553168,29/07/2022 10:29:13,1659090553152,1,29/07/2022 11:29:13,92270,33,task-1njw,,23366060,p010,6832177,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1920x1080,1920x1080,,Stop Signal Delay - After Caffeine ,7,task full ,task full ,55,1,5,False,button,timelimit_screen,999.9480000000003,,,,,0,1,0,,,1,,1,taskStop,Right_go.png,NoGo,200,Right_nogo.png,IsTrue
8,1659090553370,29/07/2022 10:29:13,1659090553353,1,29/07/2022 11:29:13,92270,33,task-1njw,,23366060,p010,6832177,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1920x1080,1920x1080,,Stop Signal Delay - After Caffeine ,7,task full ,task full ,55,1,6,IsTrue,button,timelimit_screen,199.95700000000033,,,,,0,1,0,,,1,,1,taskStop,Right_go.png,NoGo,200,Right_nogo.png,IsTrue
9,1659090554368,29/07/2022 10:29:14,1659090554351,1,29/07/2022 11:29:14,92270,33,task-1njw,,23366060,p010,6832177,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1920x1080,1920x1080,,Stop Signal Delay - After Caffeine ,7,task full ,task full ,21,1,1,Screen 1,button,timelimit_screen,1000.0059999999994,,,,,0,1,0,,,1,,1,taskGo,Right_go.png,Right,200,Right_go.png,NoGo
10,1659090555368,29/07/2022 10:29:15,1659090555351,1,29/07/2022 11:29:15,92270,33,task-1njw,,23366060,p010,6832177,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1920x1080,1920x1080,,Stop Signal Delay - After Caffeine ,7,task full ,task full ,21,1,2,Screen 2,button,timelimit_screen,1000.1710000000003,,,,,0,1,0,,,1,,1,taskGo,Right_go.png,Right,200,Right_go.png,NoGo
11,1659090555830,29/07/2022 10:29:15,1659090555807,1,29/07/2022 11:29:15,92270,33,task-1njw,,23366060,p010,6832177,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1920x1080,1920x1080,,Stop Signal Delay - After Caffeine ,7,task full ,task full ,21,1,3,TEST,Zone2,response_keyboard_single,444.3999999994412,,,Right,1,1,0,0,,,,,1,taskGo,Right_go.png,Right,200,Right_go.png,NoGo
12,1659090556777,29/07/2022 10:29:16,1659090556751,1,29/07/2022 11:29:16,92270,33,task-1njw,,23366060,p010,6832177,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1920x1080,1920x1080,,Stop Signal Delay - After Caffeine ,7,task full ,task full ,21,1,6,IsTrue,button,timelimit_screen,199.97899999999936,,,,,0,1,0,,,1,,1,taskGo,Right_go.png,Right,200,Right_go.png,NoGo
13,1659090557776,29/07/2022 10:29:17,1659090557751,1,29/07/2022 11:29:17,92270,33,task-1njw,,23366060,p010,6832177,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1920x1080,1920x1080,,Stop Signal Delay - After Caffeine ,7,task full ,task full ,26,2,1,Screen 1,button,timelimit_screen,1000.1590000000015,,,,,0,1,0,,,1,,1,taskGo,Left_go.png,Left,150,Left_go.png,NoGo
14,1659090558771,29/07/2022 10:29:18,1659090558751,1,29/07/2022 11:29:18,92270,33,task-1njw,,23366060,p010,6832177,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1920x1080,1920x1080,,Stop Signal Delay - After Caffeine ,7,task full ,task full ,26,2,2,Screen 2,button,timelimit_screen,1000.0239999999976,,,,,0,1,0,,,1,,1,taskGo,Left_go.png,Left,150,Left_go.png,NoGo
15,1659090559119,29/07/2022 10:29:19,1659090559094,1,29/07/2022 11:29:19,92270,33,task-1njw,,23366060,p010,6832177,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1920x1080,1920x1080,,Stop Signal Delay - After Caffeine ,7,task full ,task full ,26,2,3,TEST,Zone1,response_keyboard_single,332.90000000037253,,,Left,1,1,0,0,,,,,1,taskGo,Left_go.png,Left,150,Left_go.png,NoGo
16,1659090560122,29/07/2022 10:29:20,1659090560101,1,29/07/2022 11:29:20,92270,33,task-1njw,,23366060,p010,6832177,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1920x1080,1920x1080,,Stop Signal Delay - After Caffeine ,7,task full ,task full ,26,2,6,IsTrue,button,timelimit_screen,199.887999999999,,,,,0,1,0,,,1,,1,taskGo,Left_go.png,Left,150,Left_go.png,NoGo
17,1659090561130,29/07/2022 10:29:21,1659090561102,1,29/07/2022 11:29:21,92270,33,task-1njw,,23366060,p010,6832177,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1920x1080,1920x1080,,Stop Signal Delay - After Caffeine ,7,task full ,task full ,36,2,1,Screen 1,button,timelimit_screen,1000.0820000000022,,,,,0,1,0,,,1,,1,taskStop,Left_go.png,NoGo,150,Left_nogo.png,IsTrue
18,1659090562127,29/07/2022 10:29:22,1659090562101,1,29/07/2022 11:29:22,92270,33,task-1njw,,23366060,p010,6832177,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1920x1080,1920x1080,,Stop Signal Delay - After Caffeine ,7,task full ,task full ,36,2,2,Screen 2,button,timelimit_screen,999.877999999997,,,,,0,1,0,,,1,,1,taskStop,Left_go.png,NoGo,150,Left_nogo.png,IsTrue
19,1659090563279,29/07/2022 10:29:23,1659090563255,1,29/07/2022 11:29:23,92270,33,task-1njw,,23366060,p010,6832177,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1920x1080,1920x1080,,Stop Signal Delay - After Caffeine ,7,task full ,task full ,36,2,3,TEST,gosignal,gonogo,1150.1760000000031,,,NoGo,,1,0,0,,,,,1,taskStop,Left_go.png,NoGo,150,Left_nogo.png,IsTrue
20,1659090563478,29/07/2022 10:29:23,1659090563452,1,29/07/2022 11:29:23,92270,33,task-1njw,,23366060,p010,6832177,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1920x1080,1920x1080,,Stop Signal Delay - After Caffeine ,7,task full ,task full ,36,2,6,IsTrue,button,timelimit_screen,200.1479999999974,,,,,0,1,0,,,1,,1,taskStop,Left_go.png,NoGo,150,Left_nogo.png,IsTrue
21,1659090564483,29/07/2022 10:29:24,1659090564452,1,29/07/2022 11:29:24,92270,33,task-1njw,,23366060,p010,6832177,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1920x1080,1920x1080,,Stop Signal Delay - After Caffeine ,7,task full ,task full ,35,3,1,Screen 1,button,timelimit_screen,999.956000000002,,,,,0,1,0,,,1,,1,taskStop,Left_go.png,NoGo,200,Left_nogo.png,IsTrue
22,1659090565479,29/07/2022 10:29:25,1659090565452,1,29/07/2022 11:29:25,92270,33,task-1njw,,23366060,p010,6832177,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1920x1080,1920x1080,,Stop Signal Delay - After Caffeine ,7,task full ,task full ,35,3,2,Screen 2,button,timelimit_screen,999.9759999999987,,,,,0,1,0,,,1,,1,taskStop,Left_go.png,NoGo,200,Left_nogo.png,IsTrue
23,1659090565883,29/07/2022 10:29:25,1659090565871,1,29/07/2022 11:29:25,92270,33,task-1njw,,23366060,p010,6832177,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1920x1080,1920x1080,,Stop Signal Delay - After Caffeine ,7,task full ,task full ,35,3,3,TEST,Zone1,response_keyboard_single,409.40000000037253,,,Left,1,0,1,0,,,,,1,taskStop,Left_go.png,NoGo,200,Left_nogo.png,IsTrue
24,1659090567678,29/07/2022 10:29:27,1659090567652,1,29/07/2022 11:29:27,92270,33,task-1njw,,23366060,p010,6832177,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1920x1080,1920x1080,,Stop Signal Delay - After Caffeine ,7,task full ,task full ,35,3,5,False,button,timelimit_screen,999.893,,,,,0,1,0,,,1,,1,taskStop,Left_go.png,NoGo,200,Left_nogo.png,IsTrue
25,1659090567883,29/07/2022 10:29:27,1659090567852,1,29/07/2022 11:29:27,92270,33,task-1njw,,23366060,p010,6832177,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1920x1080,1920x1080,,Stop Signal Delay - After Caffeine ,7,task full ,task full ,35,3,6,IsTrue,button,timelimit_screen,200.1949999999997,,,,,0,1,0,,,1,,1,taskStop,Left_go.png,NoGo,200,Left_nogo.png,IsTrue
26,1659090568878,29/07/2022 10:29:28,1659090568852,1,29/07/2022 11:29:28,92270,33,task-1njw,,23366060,p010,6832177,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1920x1080,1920x1080,,Stop Signal Delay - After Caffeine ,7,task full ,task full ,42,3,1,Screen 1,button,timelimit_screen,1000.0120000000024,,,,,0,1,0,,,1,,1,taskGo,Left_go.png,Left,150,Left_go.png,NoGo
27,1659090569877,29/07/2022 10:29:29,1659090569852,1,29/07/2022 11:29:29,92270,33,task-1njw,,23366060,p010,6832177,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1920x1080,1920x1080,,Stop Signal Delay - After Caffeine ,7,task full ,task full ,42,3,2,Screen 2,button,timelimit_screen,1000.0599999999977,,,,,0,1,0,,,1,,1,taskGo,Left_go.png,Left,150,Left_go.png,NoGo
28,1659090570272,29/07/2022 10:29:30,1659090570246,1,29/07/2022 11:29:30,92270,33,task-1njw,,23366060,p010,6832177,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1920x1080,1920x1080,,Stop Signal Delay - After Caffeine ,7,task full ,task full ,42,3,3,TEST,Zone1,response_keyboard_single,384.90000000037253,,,Left,1,1,0,0,,,,,1,taskGo,Left_go.png,Left,150,Left_go.png,NoGo
29,1659090571218,29/07/2022 10:29:31,1659090571202,1,29/07/2022 11:29:31,92270,33,task-1njw,,23366060,p010,6832177,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1920x1080,1920x1080,,Stop Signal Delay - After Caffeine ,7,task full ,task full ,42,3,6,IsTrue,button,timelimit_screen,199.7469999999994,,,,,0,1,0,,,1,,1,taskGo,Left_go.png,Left,150,Left_go.png,NoGo
30,1659090572215,29/07/2022 10:29:32,1659090572202,1,29/07/2022 11:29:32,92270,33,task-1njw,,23366060,p010,6832177,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1920x1080,1920x1080,,Stop Signal Delay - After Caffeine ,7,task full ,task full ,38,4,1,Screen 1,button,timelimit_screen,1000.2020000000011,,,,,0,1,0,,,1,,1,taskGo,Right_go.png,Right,150,Right_go.png,NoGo
31,1659090573219,29/07/2022 10:29:33,1659090573202,1,29/07/2022 11:29:33,92270,33,task-1njw,,23366060,p010,6832177,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1920x1080,1920x1080,,Stop Signal Delay - After Caffeine ,7,task full ,task full ,38,4,2,Screen 2,button,timelimit_screen,1000.1460000000006,,,,,0,1,0,,,1,,1,taskGo,Right_go.png,Right,150,Right_go.png,NoGo
32,1659090573674,29/07/2022 10:29:33,1659090573647,1,29/07/2022 11:29:33,92270,33,task-1njw,,23366060,p010,6832177,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1920x1080,1920x1080,,Stop Signal Delay - After Caffeine ,7,task full ,task full ,38,4,3,TEST,Zone2,response_keyboard_single,435.5,,,Right,1,1,0,0,,,,,1,taskGo,Right_go.png,Right,150,Right_go.png,NoGo
33,1659090574565,29/07/2022 10:29:34,1659090574552,1,29/07/2022 11:29:34,92270,33,task-1njw,,23366060,p010,6832177,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1920x1080,1920x1080,,Stop Signal Delay - After Caffeine ,7,task full ,task full ,38,4,6,IsTrue,button,timelimit_screen,199.92099999999846,,,,,0,1,0,,,1,,1,taskGo,Right_go.png,Right,150,Right_go.png,NoGo
34,1659090575579,29/07/2022 10:29:35,1659090575553,1,29/07/2022 11:29:35,92270,33,task-1njw,,23366060,p010,6832177,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1920x1080,1920x1080,,Stop Signal Delay - After Caffeine ,7,task full ,task full ,59,4,1,Screen 1,button,timelimit_screen,1000.2580000000016,,,,,0,1,0,,,1,,1,taskStop,Left_go.png,NoGo,200,Left_nogo.png,IsTrue
35,1659090576565,29/07/2022 10:29:36,1659090576552,1,29/07/2022 11:29:36,92270,33,task-1njw,,23366060,p010,6832177,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1920x1080,1920x1080,,Stop Signal Delay - After Caffeine ,7,task full ,task full ,59,4,2,Screen 2,button,timelimit_screen,1000.0449999999983,,,,,0,1,0,,,1,,1,taskStop,Left_go.png,NoGo,200,Left_nogo.png,IsTrue
36,1659090577773,29/07/2022 10:29:37,1659090577752,1,29/07/2022 11:29:37,92270,33,task-1njw,,23366060,p010,6832177,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1920x1080,1920x1080,,Stop Signal Delay - After Caffeine ,7,task full ,task full ,59,4,3,TEST,gosignal,gonogo,1200.1039999999994,,,NoGo,,1,0,0,,,,,1,taskStop,Left_go.png,NoGo,200,Left_nogo.png,IsTrue
37,1659090577966,29/07/2022 10:29:37,1659090577953,1,29/07/2022 11:29:37,92270,33,task-1njw,,23366060,p010,6832177,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1920x1080,1920x1080,,Stop Signal Delay - After Caffeine ,7,task full ,task full ,59,4,6,IsTrue,button,timelimit_screen,199.6800000000003,,,,,0,1,0,,,1,,1,taskStop,Left_go.png,NoGo,200,Left_nogo.png,IsTrue
38,1659090579996,29/07/2022 10:29:39,1659090579973,1,29/07/2022 11:29:39,92270,33,task-1njw,,23366060,p010,6832177,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1920x1080,1920x1080,,Stop Signal Delay - After Caffeine ,7,task full ,task full ,11,1,1,Screen 1,button,continue_keyboard,2005.5999999996275,,,,,0,1,0,,,,,,practice end,,,,,
39,1659090583736,29/07/2022 10:29:43,1659090583718,1,29/07/2022 11:29:43,92270,33,task-1njw,,23366060,p010,6832177,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1920x1080,1920x1080,,Stop Signal Delay - After Caffeine ,7,task full ,task full ,12,1,1,Screen 1,advancementZone,continue_keyboard,3737.800000000745,,,,,0,1,0,,,,,,task instructions,,,,,
40,1659090584728,29/07/2022 10:29:44,1659090584703,1,29/07/2022 11:29:44,92270,33,task-1njw,,23366060,p010,6832177,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1920x1080,1920x1080,,Stop Signal Delay - After Caffeine ,7,task full ,task full ,50,5,1,Screen 1,button,timelimit_screen,1000.038999999997,,,,,0,1,0,,,1,,1,taskGo,Left_go.png,Left,150,Left_go.png,NoGo
41,1659090585728,29/07/2022 10:29:45,1659090585703,1,29/07/2022 11:29:45,92270,33,task-1njw,,23366060,p010,6832177,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1920x1080,1920x1080,,Stop Signal Delay - After Caffeine ,7,task full ,task full ,50,5,2,Screen 2,button,timelimit_screen,999.9120000000039,,,,,0,1,0,,,1,,1,taskGo,Left_go.png,Left,150,Left_go.png,NoGo
42,1659090586153,29/07/2022 10:29:46,1659090586126,1,29/07/2022 11:29:46,92270,33,task-1njw,,23366060,p010,6832177,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1920x1080,1920x1080,,Stop Signal Delay - After Caffeine ,7,task full ,task full ,50,5,3,TEST,Zone1,response_keyboard_single,413.8999999994412,,,Left,1,1,0,0,,,,,1,taskGo,Left_go.png,Left,150,Left_go.png,NoGo
43,1659090587067,29/07/2022 10:29:47,1659090587053,1,29/07/2022 11:29:47,92270,33,task-1njw,,23366060,p010,6832177,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1920x1080,1920x1080,,Stop Signal Delay - After Caffeine ,7,task full ,task full ,50,5,6,IsTrue,button,timelimit_screen,199.90000000000146,,,,,0,1,0,,,1,,1,taskGo,Left_go.png,Left,150,Left_go.png,NoGo
44,1659090588076,29/07/2022 10:29:48,1659090588053,1,29/07/2022 11:29:48,92270,33,task-1njw,,23366060,p010,6832177,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1920x1080,1920x1080,,Stop Signal Delay - After Caffeine ,7,task full ,task full ,25,6,1,Screen 1,button,timelimit_screen,1000.1520000000019,,,,,0,1,0,,,1,,1,taskGo,Left_go.png,Left,200,Left_go.png,NoGo
45,1659090589068,29/07/2022 10:29:49,1659090589053,1,29/07/2022 11:29:49,92270,33,task-1njw,,23366060,p010,6832177,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1920x1080,1920x1080,,Stop Signal Delay - After Caffeine ,7,task full ,task full ,25,6,2,Screen 2,button,timelimit_screen,1000.0480000000025,,,,,0,1,0,,,1,,1,taskGo,Left_go.png,Left,200,Left_go.png,NoGo
46,1659090589543,29/07/2022 10:29:49,1659090589519,1,29/07/2022 11:29:49,92270,33,task-1njw,,23366060,p010,6832177,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1920x1080,1920x1080,,Stop Signal Delay - After Caffeine ,7,task full ,task full ,25,6,3,TEST,Zone1,response_keyboard_single,456.30000000074506,,,Left,1,1,0,0,,,,,1,taskGo,Left_go.png,Left,200,Left_go.png,NoGo
47,1659090590478,29/07/2022 10:29:50,1659090590453,1,29/07/2022 11:29:50,92270,33,task-1njw,,23366060,p010,6832177,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1920x1080,1920x1080,,Stop Signal Delay - After Caffeine ,7,task full ,task full ,25,6,6,IsTrue,button,timelimit_screen,199.7679999999964,,,,,0,1,0,,,1,,1,taskGo,Left_go.png,Left,200,Left_go.png,NoGo
48,1659090591478,29/07/2022 10:29:51,1659090591453,1,29/07/2022 11:29:51,92270,33,task-1njw,,23366060,p010,6832177,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1920x1080,1920x1080,,Stop Signal Delay - After Caffeine ,7,task full ,task full ,45,7,1,Screen 1,button,timelimit_screen,1000.3130000000019,,,,,0,1,0,,,1,,1,taskGo,Right_go.png,Right,200,Right_go.png,NoGo
49,1659090592478,29/07/2022 10:29:52,1659090592453,1,29/07/2022 11:29:52,92270,33,task-1njw,,23366060,p010,6832177,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1920x1080,1920x1080,,Stop Signal Delay - After Caffeine ,7,task full ,task full ,45,7,2,Screen 2,button,timelimit_screen,1000.0020000000004,,,,,0,1,0,,,1,,1,taskGo,Right_go.png,Right,200,Right_go.png,NoGo
50,1659090592881,29/07/2022 10:29:52,1659090592855,1,29/07/2022 11:29:52,92270,33,task-1njw,,23366060,p010,6832177,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1920x1080,1920x1080,,Stop Signal Delay - After Caffeine ,7,task full ,task full ,45,7,3,TEST,Zone2,response_keyboard_single,392.29999999981374,,,Right,1,1,0,0,,,,,1,taskGo,Right_go.png,Right,200,Right_go.png,NoGo
51,1659090593869,29/07/2022 10:29:53,1659090593853,1,29/07/2022 11:29:53,92270,33,task-1njw,,23366060,p010,6832177,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1920x1080,1920x1080,,Stop Signal Delay - After Caffeine ,7,task full ,task full ,45,7,6,IsTrue,button,timelimit_screen,199.91800000000512,,,,,0,1,0,,,1,,1,taskGo,Right_go.png,Right,200,Right_go.png,NoGo
52,1659090594879,29/07/2022 10:29:54,1659090594853,1,29/07/2022 11:29:54,92270,33,task-1njw,,23366060,p010,6832177,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1920x1080,1920x1080,,Stop Signal Delay - After Caffeine ,7,task full ,task full ,41,8,1,Screen 1,button,timelimit_screen,1000.1359999999986,,,,,0,1,0,,,1,,1,taskGo,Left_go.png,Left,200,Left_go.png,NoGo
53,1659090595873,29/07/2022 10:29:55,1659090595853,1,29/07/2022 11:29:55,92270,33,task-1njw,,23366060,p010,6832177,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1920x1080,1920x1080,,Stop Signal Delay - After Caffeine ,7,task full ,task full ,41,8,2,Screen 2,button,timelimit_screen,1000.0859999999957,,,,,0,1,0,,,1,,1,taskGo,Left_go.png,Left,200,Left_go.png,NoGo
54,1659090596280,29/07/2022 10:29:56,1659090596254,1,29/07/2022 11:29:56,92270,33,task-1njw,,23366060,p010,6832177,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1920x1080,1920x1080,,Stop Signal Delay - After Caffeine ,7,task full ,task full ,41,8,3,TEST,Zone1,response_keyboard_single,391,,,Left,1,1,0,0,,,,,1,taskGo,Left_go.png,Left,200,Left_go.png,NoGo
55,1659090597274,29/07/2022 10:29:57,1659090597253,1,29/07/2022 11:29:57,92270,33,task-1njw,,23366060,p010,6832177,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1920x1080,1920x1080,,Stop Signal Delay - After Caffeine ,7,task full ,task full ,41,8,6,IsTrue,button,timelimit_screen,199.77999999999884,,,,,0,1,0,,,1,,1,taskGo,Left_go.png,Left,200,Left_go.png,NoGo
